AAC_A,AAC_C,AAC_D,AAC_E,AAC_F,AAC_G,AAC_H,AAC_I,AAC_K,AAC_L,AAC_M,AAC_N,AAC_P,AAC_Q,AAC_R,AAC_S,AAC_T,AAC_V,AAC_W,AAC_Y,Label
11.54,0.0,3.85,0.0,3.85,7.69,0.0,19.23,11.54,11.54,0.0,7.69,3.85,0.0,0.0,11.54,0.0,7.69,0.0,0.0,AMP
10.0,0.0,8.0,2.0,6.0,8.0,4.0,6.0,2.0,10.0,6.0,0.0,2.0,8.0,10.0,6.0,8.0,2.0,0.0,2.0,AMP
3.12,0.0,9.38,9.38,6.25,12.5,3.12,6.25,9.38,9.38,0.0,0.0,0.0,12.5,0.0,6.25,6.25,3.12,0.0,3.12,AMP
12.2,0.0,4.88,0.0,7.32,2.44,0.0,24.39,4.88,12.2,0.0,2.44,4.88,0.0,4.88,7.32,7.32,2.44,2.44,0.0,AMP
6.67,0.0,0.0,2.22,2.22,8.89,0.0,17.78,2.22,13.33,6.67,4.44,0.0,0.0,11.11,6.67,11.11,6.67,0.0,0.0,AMP
4.65,0.0,4.65,4.65,2.33,11.63,0.0,9.3,9.3,11.63,2.33,6.98,4.65,4.65,0.0,4.65,9.3,9.3,0.0,0.0,AMP
6.25,12.5,2.08,6.25,0.0,8.33,0.0,4.17,10.42,2.08,2.08,6.25,0.0,8.33,4.17,10.42,12.5,4.17,0.0,0.0,AMP
25.0,0.0,0.0,0.0,0.0,20.83,0.0,4.17,8.33,12.5,0.0,12.5,0.0,0.0,0.0,8.33,4.17,0.0,4.17,0.0,AMP
3.45,6.9,3.45,0.0,0.0,20.69,0.0,10.34,13.79,0.0,0.0,13.79,0.0,0.0,0.0,10.34,0.0,6.9,3.45,6.9,AMP
12.0,4.0,2.0,0.0,0.0,22.0,0.0,6.0,10.0,2.0,2.0,10.0,0.0,2.0,0.0,10.0,2.0,8.0,4.0,4.0,AMP
10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,10.0,0.0,0.0,0.0,10.0,20.0,10.0,0.0,10.0,0.0,0.0,AMP
2.63,0.0,7.89,10.53,5.26,7.89,7.89,21.05,7.89,5.26,5.26,10.53,0.0,0.0,5.26,2.63,0.0,0.0,0.0,0.0,AMP
5.56,0.0,8.33,5.56,0.0,0.0,2.78,13.89,5.56,16.67,5.56,16.67,2.78,5.56,2.78,0.0,2.78,2.78,2.78,0.0,AMP
4.88,0.0,4.88,9.76,7.32,2.44,0.0,7.32,17.07,4.88,0.0,14.63,2.44,4.88,0.0,7.32,7.32,4.88,0.0,0.0,AMP
14.29,0.0,11.9,2.38,0.0,0.0,4.76,14.29,4.76,7.14,4.76,4.76,4.76,7.14,2.38,4.76,2.38,7.14,0.0,2.38,AMP
4.55,0.0,4.55,4.55,2.27,6.82,2.27,13.64,4.55,11.36,0.0,11.36,4.55,2.27,2.27,9.09,6.82,6.82,2.27,0.0,AMP
7.14,0.0,7.14,7.14,0.0,0.0,2.38,21.43,4.76,0.0,2.38,11.9,4.76,0.0,7.14,7.14,4.76,9.52,2.38,0.0,AMP
9.3,0.0,2.33,6.98,4.65,6.98,0.0,0.0,6.98,11.63,4.65,4.65,6.98,2.33,6.98,11.63,2.33,6.98,0.0,4.65,AMP
8.33,2.78,5.56,2.78,2.78,8.33,0.0,0.0,5.56,5.56,5.56,0.0,11.11,0.0,8.33,8.33,5.56,5.56,2.78,11.11,AMP
13.95,0.0,2.33,4.65,0.0,9.3,0.0,11.63,0.0,18.6,2.33,2.33,4.65,0.0,4.65,4.65,4.65,11.63,2.33,2.33,AMP
0.0,0.0,0.0,0.0,20.0,3.33,0.0,10.0,0.0,30.0,3.33,0.0,0.0,0.0,6.67,6.67,13.33,3.33,0.0,3.33,AMP
0.0,6.25,9.38,3.12,3.12,3.12,3.12,6.25,6.25,12.5,3.12,6.25,0.0,9.38,3.12,6.25,6.25,9.38,0.0,3.12,AMP
3.33,0.0,3.33,6.67,6.67,3.33,0.0,0.0,3.33,10.0,3.33,3.33,0.0,3.33,16.67,3.33,13.33,13.33,3.33,3.33,AMP
2.27,2.27,4.55,6.82,4.55,4.55,2.27,11.36,9.09,6.82,0.0,11.36,0.0,4.55,0.0,4.55,9.09,13.64,0.0,2.27,AMP
2.13,0.0,2.13,6.38,6.38,12.77,0.0,12.77,12.77,6.38,4.26,8.51,2.13,0.0,0.0,8.51,6.38,6.38,0.0,2.13,AMP
4.08,0.0,4.08,8.16,6.12,12.24,0.0,14.29,16.33,2.04,4.08,0.0,0.0,0.0,0.0,10.2,8.16,10.2,0.0,0.0,AMP
0.0,0.0,0.0,0.0,11.11,2.78,0.0,16.67,5.56,8.33,2.78,11.11,0.0,0.0,2.78,13.89,2.78,13.89,0.0,8.33,AMP
6.82,0.0,6.82,6.82,0.0,6.82,6.82,11.36,9.09,6.82,11.36,4.55,2.27,0.0,0.0,6.82,6.82,4.55,0.0,2.27,AMP
6.98,0.0,6.98,6.98,4.65,9.3,2.33,9.3,6.98,6.98,0.0,2.33,0.0,2.33,6.98,4.65,6.98,9.3,0.0,6.98,AMP
2.33,4.65,4.65,4.65,4.65,2.33,6.98,9.3,6.98,11.63,6.98,4.65,6.98,0.0,0.0,4.65,0.0,4.65,2.33,11.63,AMP
2.08,0.0,2.08,8.33,10.42,10.42,0.0,8.33,14.58,16.67,2.08,8.33,2.08,0.0,2.08,6.25,2.08,2.08,0.0,2.08,AMP
14.29,0.0,2.38,0.0,4.76,7.14,0.0,9.52,4.76,23.81,4.76,0.0,0.0,2.38,7.14,7.14,2.38,4.76,2.38,2.38,AMP
2.0,0.0,6.0,4.0,2.0,10.0,8.0,10.0,8.0,12.0,8.0,2.0,2.0,6.0,0.0,4.0,4.0,6.0,0.0,6.0,AMP
2.38,0.0,0.0,0.0,4.76,7.14,0.0,26.19,7.14,7.14,2.38,9.52,2.38,0.0,2.38,2.38,4.76,9.52,0.0,11.9,AMP
4.55,0.0,2.27,11.36,0.0,6.82,2.27,6.82,2.27,11.36,13.64,9.09,0.0,0.0,11.36,4.55,6.82,6.82,0.0,0.0,AMP
6.67,0.0,4.44,8.89,0.0,11.11,2.22,15.56,6.67,2.22,6.67,2.22,0.0,6.67,6.67,4.44,8.89,2.22,0.0,4.44,AMP
10.0,0.0,2.5,2.5,2.5,7.5,0.0,10.0,2.5,10.0,5.0,5.0,5.0,0.0,5.0,10.0,7.5,15.0,0.0,0.0,AMP
6.52,0.0,0.0,4.35,8.7,8.7,0.0,13.04,4.35,8.7,2.17,0.0,4.35,10.87,0.0,6.52,8.7,13.04,0.0,0.0,AMP
2.7,0.0,8.11,2.7,0.0,16.22,2.7,10.81,2.7,13.51,2.7,2.7,5.41,0.0,10.81,8.11,5.41,2.7,0.0,2.7,AMP
12.0,0.0,4.0,6.0,4.0,12.0,0.0,8.0,4.0,12.0,2.0,8.0,0.0,0.0,6.0,8.0,8.0,6.0,0.0,0.0,AMP
2.63,0.0,5.26,7.89,7.89,5.26,2.63,5.26,2.63,21.05,2.63,2.63,7.89,7.89,5.26,5.26,5.26,0.0,2.63,0.0,AMP
4.55,4.55,4.55,6.82,6.82,9.09,2.27,4.55,4.55,15.91,2.27,9.09,2.27,4.55,2.27,11.36,2.27,0.0,0.0,2.27,AMP
4.17,16.67,2.08,8.33,8.33,10.42,2.08,0.0,4.17,0.0,0.0,2.08,4.17,2.08,14.58,10.42,6.25,4.17,0.0,0.0,AMP
5.26,23.68,2.63,0.0,0.0,5.26,0.0,0.0,2.63,5.26,0.0,7.89,21.05,2.63,13.16,2.63,2.63,0.0,5.26,0.0,AMP
5.88,2.94,0.0,2.94,8.82,2.94,0.0,2.94,26.47,8.82,0.0,2.94,0.0,2.94,8.82,2.94,0.0,2.94,17.65,0.0,AMP
4.35,4.35,0.0,0.0,8.7,4.35,0.0,4.35,30.43,8.7,0.0,0.0,0.0,4.35,8.7,0.0,0.0,0.0,21.74,0.0,AMP
3.57,3.57,0.0,3.57,10.71,3.57,0.0,3.57,25.0,10.71,0.0,0.0,0.0,3.57,10.71,3.57,0.0,3.57,14.29,0.0,AMP
0.0,15.38,2.56,10.26,5.13,7.69,2.56,5.13,5.13,10.26,0.0,5.13,7.69,0.0,12.82,5.13,2.56,2.56,0.0,0.0,AMP
11.63,11.63,0.0,11.63,6.98,6.98,4.65,4.65,6.98,6.98,2.33,2.33,2.33,2.33,9.3,2.33,4.65,2.33,0.0,0.0,AMP
11.63,13.95,0.0,11.63,4.65,6.98,4.65,6.98,6.98,6.98,2.33,2.33,2.33,0.0,9.3,0.0,6.98,2.33,0.0,0.0,AMP
5.0,12.5,0.0,7.5,7.5,5.0,0.0,7.5,15.0,10.0,0.0,2.5,0.0,5.0,7.5,2.5,5.0,5.0,0.0,2.5,AMP
2.5,15.0,2.5,10.0,5.0,7.5,0.0,5.0,20.0,10.0,0.0,10.0,0.0,2.5,2.5,2.5,5.0,0.0,0.0,0.0,AMP
4.17,14.58,4.17,6.25,4.17,6.25,0.0,8.33,16.67,8.33,0.0,10.42,2.08,4.17,2.08,4.17,4.17,0.0,0.0,0.0,AMP
2.56,17.95,5.13,15.38,5.13,7.69,0.0,0.0,10.26,10.26,0.0,5.13,2.56,0.0,12.82,2.56,0.0,2.56,0.0,0.0,AMP
0.0,17.14,2.86,2.86,0.0,11.43,2.86,0.0,5.71,11.43,5.71,2.86,0.0,0.0,20.0,2.86,5.71,2.86,0.0,5.71,AMP
0.0,17.14,2.86,2.86,0.0,8.57,5.71,2.86,8.57,14.29,2.86,2.86,0.0,0.0,20.0,0.0,2.86,2.86,0.0,5.71,AMP
0.0,17.14,2.86,2.86,0.0,8.57,5.71,0.0,5.71,11.43,5.71,2.86,0.0,0.0,22.86,0.0,5.71,2.86,0.0,5.71,AMP
2.86,17.14,2.86,2.86,0.0,11.43,2.86,0.0,5.71,14.29,5.71,2.86,0.0,0.0,20.0,0.0,2.86,2.86,0.0,5.71,AMP
0.0,17.14,2.86,2.86,0.0,11.43,2.86,0.0,5.71,14.29,5.71,2.86,0.0,0.0,20.0,2.86,2.86,2.86,0.0,5.71,AMP
0.0,17.14,2.86,2.86,0.0,11.43,2.86,0.0,8.57,14.29,2.86,2.86,0.0,0.0,20.0,0.0,5.71,2.86,0.0,5.71,AMP
0.0,17.14,2.86,2.86,0.0,8.57,5.71,0.0,8.57,14.29,5.71,2.86,0.0,0.0,20.0,0.0,2.86,2.86,0.0,5.71,AMP
0.0,17.14,2.86,2.86,0.0,8.57,5.71,0.0,8.57,11.43,5.71,2.86,0.0,0.0,20.0,0.0,5.71,2.86,0.0,5.71,AMP
0.0,17.14,2.86,2.86,0.0,8.57,5.71,0.0,5.71,11.43,5.71,2.86,0.0,0.0,20.0,0.0,8.57,2.86,0.0,5.71,AMP
2.86,17.14,0.0,2.86,0.0,11.43,2.86,0.0,5.71,11.43,5.71,2.86,0.0,0.0,20.0,0.0,5.71,2.86,0.0,8.57,AMP
0.0,17.14,0.0,2.86,11.43,5.71,0.0,5.71,8.57,8.57,0.0,2.86,0.0,0.0,17.14,5.71,5.71,5.71,0.0,2.86,AMP
0.0,17.65,0.0,2.94,2.94,14.71,2.94,2.94,5.88,11.76,0.0,0.0,2.94,0.0,23.53,0.0,2.94,2.94,0.0,5.88,AMP
0.0,17.14,2.86,2.86,0.0,8.57,2.86,0.0,8.57,11.43,5.71,2.86,0.0,0.0,22.86,0.0,5.71,2.86,0.0,5.71,AMP
0.0,17.14,2.86,2.86,0.0,8.57,2.86,0.0,5.71,11.43,5.71,2.86,0.0,0.0,22.86,0.0,8.57,2.86,0.0,5.71,AMP
4.55,0.0,2.27,9.09,4.55,4.55,4.55,4.55,6.82,18.18,2.27,2.27,0.0,9.09,2.27,0.0,2.27,15.91,2.27,4.55,AMP
7.5,7.5,5.0,12.5,0.0,10.0,0.0,7.5,5.0,10.0,0.0,7.5,10.0,0.0,7.5,0.0,7.5,0.0,0.0,2.5,AMP
11.36,4.55,6.82,15.91,6.82,2.27,0.0,11.36,11.36,4.55,0.0,2.27,6.82,0.0,6.82,2.27,2.27,4.55,0.0,0.0,AMP
8.7,4.35,10.87,10.87,0.0,10.87,0.0,4.35,10.87,10.87,2.17,4.35,0.0,2.17,6.52,0.0,6.52,6.52,0.0,0.0,AMP
9.3,13.95,0.0,11.63,2.33,6.98,4.65,6.98,6.98,6.98,2.33,0.0,2.33,0.0,11.63,0.0,9.3,2.33,0.0,2.33,AMP
2.5,17.5,5.0,15.0,5.0,2.5,2.5,5.0,17.5,7.5,0.0,2.5,0.0,5.0,2.5,5.0,5.0,0.0,0.0,0.0,AMP
7.69,0.0,0.0,0.0,15.38,7.69,0.0,0.0,15.38,23.08,0.0,0.0,0.0,0.0,0.0,7.69,0.0,7.69,15.38,0.0,AMP
9.09,0.0,0.0,0.0,18.18,0.0,0.0,0.0,18.18,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.36,0.0,AMP
9.09,0.0,0.0,0.0,18.18,9.09,0.0,0.0,18.18,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27,0.0,AMP
9.09,0.0,0.0,0.0,18.18,0.0,0.0,0.0,36.36,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18,0.0,AMP
9.09,0.0,0.0,0.0,18.18,9.09,0.0,0.0,27.27,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18,0.0,AMP
9.09,0.0,0.0,0.0,0.0,6.06,0.0,0.0,9.09,0.0,6.06,9.09,6.06,0.0,9.09,24.24,15.15,0.0,6.06,0.0,AMP
10.81,2.7,0.0,2.7,2.7,5.41,0.0,0.0,2.7,5.41,10.81,0.0,8.11,0.0,21.62,13.51,5.41,2.7,5.41,0.0,AMP
0.0,0.0,2.5,0.0,5.0,7.5,5.0,5.0,2.5,12.5,7.5,5.0,0.0,5.0,17.5,15.0,5.0,2.5,0.0,2.5,AMP
4.65,4.65,0.0,2.33,4.65,2.33,4.65,11.63,2.33,9.3,4.65,0.0,2.33,0.0,6.98,18.6,6.98,11.63,0.0,2.33,AMP
6.82,0.0,0.0,2.27,0.0,2.27,2.27,2.27,6.82,6.82,11.36,2.27,11.36,2.27,13.64,15.91,9.09,4.55,0.0,0.0,AMP
8.33,5.56,0.0,0.0,5.56,5.56,0.0,2.78,2.78,11.11,11.11,0.0,2.78,0.0,13.89,16.67,5.56,0.0,5.56,2.78,AMP
19.44,0.0,0.0,8.33,5.56,5.56,0.0,5.56,5.56,11.11,5.56,0.0,5.56,0.0,2.78,8.33,2.78,13.89,0.0,0.0,AMP
6.0,0.0,8.0,10.0,6.0,8.0,0.0,2.0,2.0,14.0,10.0,12.0,4.0,2.0,6.0,0.0,2.0,8.0,0.0,0.0,AMP
4.76,0.0,4.76,9.52,4.76,14.29,0.0,7.14,4.76,9.52,7.14,2.38,2.38,0.0,9.52,7.14,2.38,7.14,2.38,0.0,AMP
0.0,2.27,9.09,4.55,6.82,6.82,0.0,2.27,13.64,15.91,4.55,9.09,0.0,2.27,2.27,6.82,4.55,4.55,0.0,4.55,AMP
4.76,0.0,0.0,0.0,4.76,9.52,0.0,0.0,0.0,33.33,0.0,0.0,4.76,4.76,33.33,0.0,0.0,4.76,0.0,0.0,AMP
9.38,3.12,0.0,6.25,6.25,0.0,0.0,3.12,3.12,6.25,3.12,0.0,3.12,3.12,3.12,9.38,12.5,28.12,0.0,0.0,AMP
4.17,4.17,4.17,4.17,2.08,12.5,2.08,4.17,6.25,10.42,4.17,2.08,2.08,4.17,4.17,8.33,10.42,6.25,2.08,2.08,AMP
5.41,0.0,10.81,2.7,8.11,2.7,5.41,10.81,8.11,10.81,2.7,2.7,0.0,5.41,2.7,5.41,5.41,8.11,0.0,2.7,AMP
12.82,0.0,10.26,2.56,0.0,5.13,5.13,23.08,7.69,0.0,0.0,5.13,5.13,2.56,5.13,5.13,2.56,2.56,2.56,2.56,AMP
9.09,0.0,0.0,4.55,2.27,4.55,2.27,13.64,4.55,22.73,4.55,2.27,2.27,4.55,2.27,4.55,2.27,4.55,2.27,6.82,AMP
10.2,0.0,14.29,4.08,2.04,6.12,2.04,10.2,4.08,16.33,4.08,2.04,2.04,4.08,4.08,6.12,2.04,4.08,0.0,2.04,AMP
7.89,0.0,2.63,5.26,7.89,5.26,0.0,7.89,5.26,13.16,5.26,2.63,2.63,5.26,2.63,5.26,7.89,10.53,0.0,2.63,AMP
10.81,0.0,0.0,2.7,16.22,8.11,0.0,10.81,5.41,18.92,2.7,2.7,0.0,5.41,0.0,5.41,5.41,5.41,0.0,0.0,AMP
4.35,0.0,0.0,8.7,8.7,6.52,0.0,6.52,13.04,8.7,10.87,4.35,0.0,4.35,4.35,10.87,0.0,8.7,0.0,0.0,AMP
13.33,0.0,0.0,0.0,2.22,2.22,0.0,0.0,0.0,13.33,4.44,2.22,15.56,2.22,15.56,2.22,8.89,8.89,4.44,4.44,AMP
0.0,2.5,0.0,7.5,7.5,2.5,0.0,0.0,22.5,10.0,7.5,0.0,5.0,0.0,5.0,15.0,5.0,5.0,0.0,5.0,AMP
4.0,2.0,2.0,6.0,6.0,4.0,2.0,4.0,14.0,4.0,6.0,6.0,0.0,10.0,8.0,10.0,6.0,4.0,2.0,0.0,AMP
4.0,2.0,0.0,8.0,4.0,2.0,8.0,4.0,6.0,10.0,4.0,4.0,4.0,2.0,14.0,4.0,14.0,0.0,4.0,2.0,AMP
2.13,2.13,4.26,25.53,6.38,2.13,0.0,2.13,14.89,17.02,2.13,4.26,2.13,2.13,0.0,4.26,8.51,0.0,0.0,0.0,AMP
0.0,2.38,4.76,7.14,7.14,2.38,0.0,2.38,16.67,23.81,7.14,7.14,2.38,2.38,2.38,4.76,4.76,0.0,2.38,0.0,AMP
0.0,2.38,0.0,4.76,7.14,2.38,0.0,0.0,21.43,11.9,9.52,0.0,7.14,2.38,7.14,9.52,4.76,2.38,2.38,4.76,AMP
0.0,4.76,0.0,4.76,9.52,4.76,0.0,0.0,23.81,9.52,9.52,0.0,4.76,0.0,4.76,9.52,4.76,2.38,2.38,4.76,AMP
0.0,22.22,0.0,0.0,0.0,5.56,0.0,0.0,5.56,5.56,0.0,0.0,0.0,11.11,27.78,0.0,5.56,5.56,0.0,11.11,AMP
4.0,4.0,12.0,12.0,6.0,0.0,0.0,6.0,12.0,6.0,2.0,0.0,6.0,0.0,8.0,12.0,2.0,6.0,0.0,2.0,AMP
4.0,4.0,14.0,8.0,6.0,0.0,0.0,6.0,8.0,6.0,2.0,2.0,6.0,0.0,12.0,12.0,2.0,6.0,0.0,2.0,AMP
4.0,4.0,12.0,12.0,6.0,0.0,0.0,6.0,8.0,6.0,2.0,0.0,6.0,0.0,10.0,14.0,2.0,6.0,0.0,2.0,AMP
7.14,0.0,0.0,7.14,7.14,7.14,0.0,21.43,14.29,0.0,0.0,7.14,0.0,7.14,0.0,7.14,7.14,0.0,0.0,7.14,AMP
0.0,0.0,0.0,0.0,20.0,20.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,AMP
0.0,23.53,0.0,0.0,5.88,17.65,0.0,5.88,0.0,5.88,0.0,0.0,0.0,0.0,29.41,0.0,0.0,5.88,0.0,5.88,AMP
0.0,16.67,0.0,0.0,0.0,0.0,0.0,16.67,0.0,8.33,0.0,0.0,0.0,0.0,33.33,0.0,0.0,25.0,0.0,0.0,AMP
0.0,0.0,0.0,0.0,0.0,7.14,0.0,7.14,7.14,7.14,0.0,0.0,21.43,0.0,14.29,0.0,0.0,0.0,35.71,0.0,AMP
0.0,0.0,0.0,0.0,11.9,4.76,0.0,2.38,2.38,4.76,0.0,0.0,45.24,0.0,26.19,0.0,0.0,0.0,0.0,2.38,AMP
0.0,0.0,0.0,0.0,13.04,4.35,0.0,10.87,0.0,2.17,0.0,0.0,43.48,0.0,23.91,0.0,0.0,0.0,0.0,2.17,AMP
2.7,0.0,2.7,2.7,5.41,8.11,0.0,8.11,24.32,10.81,0.0,2.7,5.41,5.41,13.51,0.0,2.7,2.7,0.0,2.7,AMP
0.0,0.0,0.0,0.0,14.81,7.41,3.7,3.7,25.93,18.52,0.0,0.0,7.41,0.0,11.11,3.7,0.0,3.7,0.0,0.0,AMP
0.0,0.0,8.11,8.11,8.11,10.81,0.0,8.11,8.11,16.22,0.0,0.0,0.0,5.41,16.22,10.81,0.0,0.0,0.0,0.0,AMP
3.12,0.0,0.0,6.25,6.25,15.62,0.0,9.38,25.0,15.62,0.0,3.12,0.0,6.25,6.25,3.12,0.0,0.0,0.0,0.0,AMP
4.65,13.95,0.0,0.0,0.0,6.98,2.33,4.65,13.95,6.98,2.33,2.33,4.65,2.33,0.0,9.3,6.98,2.33,6.98,9.3,AMP
5.26,0.0,0.0,0.0,15.79,0.0,0.0,5.26,0.0,26.32,5.26,0.0,5.26,0.0,5.26,10.53,5.26,10.53,0.0,5.26,AMP
4.26,0.0,0.0,4.26,8.51,0.0,0.0,12.77,8.51,17.02,6.38,4.26,0.0,6.38,6.38,12.77,4.26,2.13,0.0,2.13,AMP
4.26,0.0,0.0,4.26,8.51,0.0,0.0,12.77,8.51,19.15,6.38,4.26,0.0,6.38,6.38,10.64,4.26,2.13,0.0,2.13,AMP
2.22,0.0,2.22,0.0,13.33,2.22,0.0,8.89,6.67,11.11,4.44,6.67,4.44,4.44,2.22,0.0,8.89,6.67,4.44,11.11,AMP
4.26,0.0,0.0,4.26,8.51,0.0,0.0,10.64,8.51,17.02,6.38,4.26,0.0,6.38,6.38,12.77,6.38,2.13,0.0,2.13,AMP
26.09,0.0,0.0,0.0,4.35,0.0,0.0,0.0,39.13,30.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AMP
5.0,15.0,0.0,10.0,0.0,15.0,5.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,5.0,5.0,0.0,AMP
8.0,16.0,2.0,6.0,4.0,12.0,8.0,0.0,8.0,2.0,2.0,10.0,0.0,2.0,2.0,6.0,4.0,2.0,4.0,2.0,AMP
6.12,16.33,2.04,4.08,4.08,10.2,6.12,0.0,6.12,4.08,0.0,12.24,0.0,2.04,6.12,4.08,8.16,0.0,6.12,2.04,AMP
6.0,16.0,4.0,6.0,4.0,6.0,8.0,0.0,8.0,2.0,0.0,10.0,2.0,6.0,4.0,6.0,4.0,0.0,6.0,2.0,AMP
11.76,0.0,0.0,5.88,11.76,11.76,5.88,5.88,17.65,0.0,5.88,5.88,0.0,0.0,0.0,11.76,0.0,5.88,0.0,0.0,AMP
8.7,0.0,0.0,4.35,13.04,17.39,4.35,8.7,17.39,4.35,4.35,4.35,0.0,0.0,0.0,8.7,0.0,4.35,0.0,0.0,AMP
0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,43.75,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AMP
0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,38.89,44.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AMP
0.0,0.0,0.0,0.0,0.0,11.76,0.0,0.0,41.18,47.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AMP
0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,43.75,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AMP
2.56,15.38,2.56,0.0,10.26,7.69,0.0,5.13,12.82,10.26,0.0,0.0,2.56,0.0,10.26,12.82,2.56,0.0,2.56,2.56,AMP
2.56,15.38,2.56,0.0,10.26,7.69,2.56,5.13,12.82,10.26,0.0,2.56,2.56,0.0,10.26,7.69,2.56,0.0,2.56,2.56,AMP
0.0,25.0,0.0,0.0,6.25,12.5,0.0,6.25,0.0,6.25,0.0,0.0,0.0,0.0,31.25,0.0,0.0,6.25,0.0,6.25,AMP
0.0,20.69,0.0,3.45,3.45,24.14,0.0,0.0,6.9,0.0,3.45,0.0,6.9,3.45,6.9,6.9,0.0,6.9,0.0,6.9,AMP
0.0,14.29,0.0,0.0,2.38,16.67,0.0,9.52,2.38,2.38,2.38,2.38,11.9,2.38,11.9,9.52,2.38,7.14,2.38,0.0,AMP
0.0,15.79,0.0,0.0,2.63,15.79,0.0,7.89,2.63,2.63,2.63,2.63,13.16,2.63,15.79,5.26,2.63,5.26,2.63,0.0,AMP
2.44,14.63,0.0,2.44,0.0,12.2,0.0,4.88,2.44,9.76,2.44,4.88,7.32,2.44,17.07,4.88,2.44,4.88,2.44,2.44,AMP
0.0,14.63,0.0,2.44,4.88,12.2,2.44,9.76,2.44,2.44,0.0,4.88,9.76,4.88,17.07,0.0,4.88,7.32,0.0,0.0,AMP
0.0,14.63,0.0,2.44,4.88,12.2,2.44,9.76,2.44,2.44,0.0,4.88,9.76,2.44,19.51,0.0,4.88,7.32,0.0,0.0,AMP
0.0,13.95,0.0,2.33,4.65,13.95,2.33,6.98,2.33,0.0,0.0,2.33,9.3,2.33,18.6,0.0,6.98,9.3,2.33,2.33,AMP
0.0,14.63,0.0,2.44,2.44,9.76,0.0,7.32,0.0,0.0,4.88,7.32,14.63,4.88,12.2,4.88,2.44,9.76,2.44,0.0,AMP
0.0,14.29,0.0,2.38,4.76,9.52,0.0,4.76,0.0,2.38,4.76,4.76,11.9,4.76,19.05,2.38,2.38,9.52,2.38,0.0,AMP
0.0,13.95,0.0,2.33,4.65,11.63,2.33,9.3,2.33,0.0,0.0,4.65,9.3,2.33,18.6,2.33,6.98,6.98,2.33,0.0,AMP
3.7,0.0,3.7,7.41,3.7,3.7,7.41,11.11,11.11,14.81,3.7,7.41,0.0,0.0,0.0,7.41,3.7,3.7,0.0,7.41,AMP
0.0,0.0,3.33,6.67,6.67,3.33,6.67,10.0,0.0,13.33,3.33,10.0,3.33,10.0,3.33,3.33,10.0,3.33,0.0,3.33,AMP
14.63,2.44,0.0,0.0,9.76,12.2,4.88,7.32,2.44,4.88,2.44,2.44,4.88,7.32,12.2,4.88,2.44,4.88,0.0,0.0,AMP
4.55,0.0,4.55,0.0,0.0,13.64,0.0,4.55,4.55,4.55,0.0,4.55,4.55,13.64,9.09,9.09,0.0,18.18,0.0,4.55,AMP
23.53,0.0,2.94,0.0,0.0,11.76,2.94,2.94,11.76,14.71,5.88,0.0,0.0,5.88,0.0,2.94,11.76,0.0,2.94,0.0,AMP
33.33,0.0,0.0,20.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,20.0,0.0,0.0,6.67,13.33,0.0,0.0,0.0,AMP
2.38,14.29,2.38,0.0,2.38,14.29,2.38,7.14,11.9,4.76,2.38,0.0,11.9,2.38,4.76,2.38,7.14,4.76,0.0,2.38,AMP
0.0,0.0,0.0,5.26,15.79,5.26,5.26,10.53,5.26,0.0,10.53,5.26,5.26,10.53,5.26,5.26,0.0,5.26,0.0,5.26,AMP
6.67,13.33,6.67,0.0,0.0,0.0,6.67,13.33,0.0,13.33,6.67,0.0,0.0,0.0,0.0,6.67,13.33,13.33,0.0,0.0,AMP
2.7,0.0,0.0,5.41,8.11,8.11,5.41,13.51,16.22,5.41,8.11,8.11,0.0,5.41,2.7,8.11,2.7,0.0,0.0,0.0,AMP
16.28,0.0,0.0,0.0,0.0,4.65,2.33,0.0,2.33,16.28,4.65,2.33,11.63,2.33,11.63,9.3,0.0,6.98,0.0,9.3,AMP
0.0,0.0,4.76,9.52,4.76,4.76,0.0,7.14,19.05,2.38,11.9,0.0,0.0,0.0,16.67,4.76,4.76,4.76,2.38,2.38,AMP
4.65,2.33,4.65,18.6,6.98,2.33,0.0,4.65,6.98,16.28,6.98,4.65,0.0,2.33,4.65,4.65,6.98,2.33,0.0,0.0,AMP
